what,kind,bundleId,bundleVersion,description,time
error,log,,,"SVN: 'Save Authorization Info' operation finished with error",1382622053280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622053287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622053316
error,log,,,"SVN: 'Save Authorization Info' operation finished with error",1382622054405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622054412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622054424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622054457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622054506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622058497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622058544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622059266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622059300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622059925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622059958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622061041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622061161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622062306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622069892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622071155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622071435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622071460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622073035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622101146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622101182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622102009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622102035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622110170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622110252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622114722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622114731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622114744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622114745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622119299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622122461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622992129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622992251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622993235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382623062038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382623267718
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382623271402
error,log,,,"Problems saving workspace",1382623273090
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.exit",1382623273202
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1382623273301
stopped,bundle,org.eclipse.emf.eef.codegen.ecore,1.0.2.v20120216-1513,"org.eclipse.emf.eef.codegen.ecore",1382623273302
stopped,bundle,org.eclipse.emf.eef.codegen,1.0.2.v20120216-1513,"org.eclipse.emf.eef.codegen",1382623273302
stopped,bundle,org.eclipse.mylyn.pde.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.pde.ui",1382623273302
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1382623273303
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20111213-1754,"org.eclipse.pde.ds.ui",1382623273303
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110928-1516,"org.eclipse.pde.runtime",1382623273304
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1382623273304
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110928-1516,"org.eclipse.pde.ui.templates",1382623273305
stopped,bundle,com.instantiations.assist.eclipse.analysis.dependency.ui,7.1.0.r37x201109091206,"com.instantiations.assist.eclipse.analysis.dependency.ui",1382623273305
stopped,bundle,com.instantiations.assist.eclipse.doc,7.1.0.r37x201109091206,"com.instantiations.assist.eclipse.doc",1382623273307
stopped,bundle,com.instantiations.eclipse.analysis.audit.webservices.ui,7.1.0.r37x201109091206,"com.instantiations.eclipse.analysis.audit.webservices.ui",1382623273307
stopped,bundle,com.instantiations.eclipse.analysis.spelling,7.1.0.r37x201109091206,"com.instantiations.eclipse.analysis.spelling",1382623273311
stopped,bundle,com.instantiations.eclipse.analysis.team.ui,7.1.0.r37x201109091206,"com.instantiations.eclipse.analysis.team.ui",1382623273311
stopped,bundle,com.instantiations.eclipse.analysis.ui.audit.spring,7.1.0.r37x201109091206,"com.instantiations.eclipse.analysis.ui.audit.spring",1382623273311
stopped,bundle,com.instantiations.eclipse.analysis.ui.audit.struts,7.1.0.r37x201109091206,"com.instantiations.eclipse.analysis.ui.audit.struts",1382623273312
stopped,bundle,com.instantiations.assist.eclipse.analysis.ui,7.1.0.r37x201109091206,"com.instantiations.assist.eclipse.analysis.ui",1382623273312
stopped,bundle,com.instantiations.eclipse.analysis.deadcode.ui,7.1.0.r37x201109091206,"com.instantiations.eclipse.analysis.deadcode.ui",1382623273312
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1382623273313
stopped,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1382623273313
stopped,bundle,org.eclipse.ant.launching,1.0.101.v20120110-1739,"org.eclipse.ant.launching",1382623273313
stopped,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1382623273313
stopped,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1382623273313
stopped,bundle,org.eclipse.emf.compare.ui,1.2.2.v20120214-0915,"org.eclipse.emf.compare.ui",1382623273314
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1382623273314
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1382623273314
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1382623273315
stopped,bundle,com.instantiations.assist.eclipse.junit.editor,7.1.0.r37x201109091155,"com.instantiations.assist.eclipse.junit.editor",1382623273315
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1382623273316
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20110305-1450,"org.eclipse.jdt.apt.ui",1382623273316
stopped,bundle,com.instantiations.eclipse.coverage.codepro.ui,7.1.0.r37x201109091140,"com.instantiations.eclipse.coverage.codepro.ui",1382623273316
stopped,bundle,com.instantiations.assist.eclipse.coverage.ui,7.1.0.r37x201109091130,"com.instantiations.assist.eclipse.coverage.ui",1382623273316
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1382623273317
stopped,bundle,com.instantiations.assist.eclipse.ant.ui.task,7.1.0.r37x201109091147,"com.instantiations.assist.eclipse.ant.ui.task",1382623273317
stopped,bundle,com.instantiations.eclipse.junit.ejb3,7.1.0.r37x201109091155,"com.instantiations.eclipse.junit.ejb3",1382623273318
stopped,bundle,com.instantiations.eclipse.junit.jsf,7.1.0.r37x201109091155,"com.instantiations.eclipse.junit.jsf",1382623273318
stopped,bundle,com.instantiations.eclipse.junit.spring,7.1.0.r37x201109091155,"com.instantiations.eclipse.junit.spring",1382623273319
stopped,bundle,com.instantiations.eclipse.junit.struts2,7.1.0.r37x201109091155,"com.instantiations.eclipse.junit.struts2",1382623273319
stopped,bundle,com.instantiations.assist.eclipse.junit,7.1.0.r37x201109091155,"com.instantiations.assist.eclipse.junit",1382623273319
stopped,bundle,com.instantiations.eclipse.analysis.similarcode.help,7.1.0.r37x201109091143,"com.instantiations.eclipse.analysis.similarcode.help",1382623273319
stopped,bundle,com.instantiations.assist.eclipse,7.1.0.r37x201109091135,"com.instantiations.assist.eclipse",1382623273320
stopped,bundle,com.instantiations.assist.eclipse.admin,7.1.0.r37x201109091135,"com.instantiations.assist.eclipse.admin",1382623273320
stopped,bundle,com.instantiations.assist.eclipse.ant.ui,7.1.0.r37x201109091147,"com.instantiations.assist.eclipse.ant.ui",1382623273320
stopped,bundle,com.instantiations.assist.eclipse.javadoc,7.1.0.r37x201109091206,"com.instantiations.assist.eclipse.javadoc",1382623273321
stopped,bundle,com.instantiations.assist.eclipse.pattern,7.1.0.r37x201109091135,"com.instantiations.assist.eclipse.pattern",1382623273321
stopped,bundle,com.instantiations.assist.eclipse.scheduler,7.1.0.r37x201109091135,"com.instantiations.assist.eclipse.scheduler",1382623273321
stopped,bundle,com.instantiations.eclipse.analysis.similarcode.ui,7.1.0.r37x201109091143,"com.instantiations.eclipse.analysis.similarcode.ui",1382623273322
stopped,bundle,com.instantiations.eclipse.mail.ui,7.1.0.r37x201109091135,"com.instantiations.eclipse.mail.ui",1382623273322
stopped,bundle,com.instantiations.swt.grid,7.1.0.r37x201109091155,"com.instantiations.swt.grid",1382623273322
stopped,bundle,com.instantiations.assist.eclipse.core.ui,7.1.0.r37x201109091135,"com.instantiations.assist.eclipse.core.ui",1382623273323
stopped,bundle,com.instantiations.eclipse.analysis.similarcode,7.1.0.r37x201109091143,"com.instantiations.eclipse.analysis.similarcode",1382623273323
stopped,bundle,com.instantiations.eclipse.analysis.utilities.ui,7.1.0.r37x201109091123,"com.instantiations.eclipse.analysis.utilities.ui",1382623273323
stopped,bundle,com.instantiations.assist.eclipse.analysis.ant,7.1.0.r37x201109091206,"com.instantiations.assist.eclipse.analysis.ant",1382623273324
stopped,bundle,com.instantiations.eclipse.analysis.audit.hibernate,7.1.0.r37x201109091206,"com.instantiations.eclipse.analysis.audit.hibernate",1382623273324
stopped,bundle,com.instantiations.eclipse.analysis.audit.javaserverfaces,7.1.0.r37x201109091206,"com.instantiations.eclipse.analysis.audit.javaserverfaces",1382623273325
stopped,bundle,com.instantiations.eclipse.analysis.audit.webservices,7.1.0.r37x201109091206,"com.instantiations.eclipse.analysis.audit.webservices",1382623273326
stopped,bundle,com.instantiations.eclipse.analysis.audit.security,7.1.0.r37x201109091206,"com.instantiations.eclipse.analysis.audit.security",1382623273333
stopped,bundle,com.instantiations.eclipse.analysis.audit.spring,7.1.0.r37x201109091206,"com.instantiations.eclipse.analysis.audit.spring",1382623273337
stopped,bundle,com.instantiations.eclipse.analysis.audit.struts,7.1.0.r37x201109091206,"com.instantiations.eclipse.analysis.audit.struts",1382623273339
stopped,bundle,com.instantiations.eclipse.analysis.team,7.1.0.r37x201109091206,"com.instantiations.eclipse.analysis.team",1382623273340
stopped,bundle,com.instantiations.assist.eclipse.analysis,7.1.0.r37x201109091206,"com.instantiations.assist.eclipse.analysis",1382623273340
stopped,bundle,com.instantiations.eclipse.analysis.dataflow,7.1.0.r37x201109091135,"com.instantiations.eclipse.analysis.dataflow",1382623273340
stopped,bundle,com.instantiations.eclipse.analysis.expression,7.1.0.r37x201109091135,"com.instantiations.eclipse.analysis.expression",1382623273341
stopped,bundle,com.instantiations.eclipse.ast.editor,7.1.0.r37x201109091135,"com.instantiations.eclipse.ast.editor",1382623273341
stopped,bundle,net.sf.jautodoc,1.10.0,"net.sf.jautodoc",1382623273342
stopped,bundle,net.sf.eclipsecs.ui,5.5.0.201111092104,"net.sf.eclipsecs.ui",1382623273344
stopped,bundle,net.sf.eclipsecs.core,5.5.0.201111092104,"net.sf.eclipsecs.core",1382623273344
stopped,bundle,net.sourceforge.vrapper.eclipse,0.36.0,"net.sourceforge.vrapper.eclipse",1382623273344
stopped,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1382623273344
stopped,bundle,com.instantiations.eclipse.analysis.deadcode,7.1.0.r37x201109091206,"com.instantiations.eclipse.analysis.deadcode",1382623273345
stopped,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1382623273346
stopped,bundle,org.eclipse.emf.cdo.ui.ide,4.0.0.v20110607-1031,"org.eclipse.emf.cdo.ui.ide",1382623273347
stopped,bundle,org.eclipse.emf.ecoretools,1.0.0.v20110608-1236,"org.eclipse.emf.ecoretools",1382623273347
stopped,bundle,org.eclipse.emf.ecoretools.diagram,1.0.0.v20110601-1615,"org.eclipse.emf.ecoretools.diagram",1382623273348
stopped,bundle,org.eclipse.mylyn.commons.team,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.team",1382623273349
stopped,bundle,org.eclipse.team.svn.mylyn,0.7.9.I20110318-1700,"org.eclipse.team.svn.mylyn",1382623273349
stopped,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1382623273349
stopped,bundle,org.unicase.ui.diagram.activityDiagram,0.5.2,"org.unicase.ui.diagram.activityDiagram",1382623273349
stopped,bundle,org.unicase.ui.diagram.classDiagram,0.5.2,"org.unicase.ui.diagram.classDiagram",1382623273353
stopped,bundle,org.unicase.ui.diagram.componentDiagram,0.5.2,"org.unicase.ui.diagram.componentDiagram",1382623273353
stopped,bundle,org.unicase.ui.diagram.stateDiagram,0.5.2,"org.unicase.ui.diagram.stateDiagram",1382623273354
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1382623273358
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1382623273358
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1382623273358
stopped,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1382623273359
stopped,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1382623273360
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.tasks.ui",1382623273361
stopped,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1382623273361
stopped,bundle,org.eclipse.mylyn.help.ui,3.6.1.v20110830-0100,"org.eclipse.mylyn.help.ui",1382623273361
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.6.1.v20110825-0100,"org.eclipse.mylyn.tasks.bugs",1382623273362
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1382623273362
stopped,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1382623273362
stopped,bundle,org.eclipse.team.svn.revision.graph,0.7.9.I20111123-1700,"org.eclipse.team.svn.revision.graph",1382623273362
stopped,bundle,org.eclipse.team.svn.ui,0.7.9.I20120520-1700,"org.eclipse.team.svn.ui",1382623273362
stopped,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1382623273362
stopped,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1382623273362
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1382623273363
