what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1382621274298
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1382621274298
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1382621274299
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1382621274299
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1382621274299
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1382621274299
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1382621274300
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1382621274300
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1382621274300
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1382621274301
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1382621274301
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1382621274301
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1382621274301
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1382621274302
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1382621274302
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1382621274304
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1382621274304
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1382621274304
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1382621274305
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1382621274305
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1382621274305
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1382621274305
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1382621274306
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1382621274306
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1382621274306
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1382621274307
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1382621274307
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1382621274307
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1382621274308
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1382621274308
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1382621274309
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1382621274309
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1382621274309
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1382621274310
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1382621274310
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1382621274311
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1382621274312
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1382621274313
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1382621274313
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1382621274314
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1382621274315
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1382621274315
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1382621274315
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1382621274316
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1382621274316
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1382621274317
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1382621274318
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1382621274318
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1382621274319
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1382621274319
started,bundle,org.eclipse.team.svn.core,0.7.9.I20120520-1700,"org.eclipse.team.svn.core",1382621274320
started,bundle,org.eclipse.team.svn.mylyn,0.7.9.I20110318-1700,"org.eclipse.team.svn.mylyn",1382621274320
started,bundle,org.eclipse.team.svn.ui,0.7.9.I20120520-1700,"org.eclipse.team.svn.ui",1382621274321
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit17,2.3.0.I20120520-1700,"org.polarion.eclipse.team.svn.connector.svnkit17",1382621274321
started,bundle,com.instantiations.eclipse.debug,6.0.0.r37x201109091114,"com.instantiations.eclipse.debug",1382621274322
started,bundle,com.instantiations.eclipse.startup,6.0.0.r37x201109091114,"com.instantiations.eclipse.startup",1382621274322
started,bundle,com.instantiations.eclipse.util,6.0.0.r37x201109091114,"com.instantiations.eclipse.util",1382621274322
started,bundle,net.sf.eclipsecs.core,5.5.0.201111092104,"net.sf.eclipsecs.core",1382621274323
started,bundle,net.sf.eclipsecs.ui,5.5.0.201111092104,"net.sf.eclipsecs.ui",1382621274323
started,bundle,net.sourceforge.vrapper.eclipse,0.36.0,"net.sourceforge.vrapper.eclipse",1382621274323
os,sysinfo,,,"linux",1382621274326
arch,sysinfo,,,"x86_64",1382621274326
ws,sysinfo,,,"gtk",1382621274326
locale,sysinfo,,,"en_GB",1382621274326
processors,sysinfo,,,"4",1382621274326
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1382621274326
java.runtime.version,sysinfo,,,"1.7.0_45-b31",1382621274326
java.specification.name,sysinfo,,,"Java Platform API Specification",1382621274326
java.specification.vendor,sysinfo,,,"Oracle Corporation",1382621274326
java.specification.version,sysinfo,,,"1.7",1382621274326
java.vendor,sysinfo,,,"Oracle Corporation",1382621274326
java.version,sysinfo,,,"1.7.0_45",1382621274326
java.vm.info,sysinfo,,,"mixed mode",1382621274326
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1382621274326
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1382621274326
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1382621274326
java.vm.specification.version,sysinfo,,,"1.7",1382621274326
java.vm.vendor,sysinfo,,,"Oracle Corporation",1382621274326
java.vm.version,sysinfo,,,"24.45-b08",1382621274326
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1382621275558
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1382621275582
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1382621275594
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621278194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621280812
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1382621284489
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1382621284499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621285102
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1382621298137
error,log,,,"Internal Error",1382621308827
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1382621309385
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1382621309397
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1382621309415
started,bundle,org.eclipse.team.svn.revision.graph,0.7.9.I20111123-1700,"org.eclipse.team.svn.revision.graph",1382621309442
error,log,,,"Internal Error",1382621329007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621335178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621337943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621475817
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1382621475912
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1382621475917
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1382621478907
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1382621478908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621485449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1382621631116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621631126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621681098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621682746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621684501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621711748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621713905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621732602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621748477
opened,view,org.eclipse.team.svn.ui,0.7.9.I20120520-1700,"org.eclipse.team.svn.ui.repository.RepositoriesView",1382621761174
activated,view,org.eclipse.team.svn.ui,0.7.9.I20120520-1700,"org.eclipse.team.svn.ui.repository.RepositoriesView",1382621761189
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1382621761189
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1382621761189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621761201
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1382621766250
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1382621766258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621766401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621813060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621813110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621821102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621821141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621821735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621821771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621822236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621822268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621822707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621822744
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621844107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621844165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621844744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621844781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621845168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621845202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621845384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621845414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621845603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621845632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621845778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621845807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621845968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621846008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621846207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621846236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621850382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621850418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621850556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621850586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621850723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621850751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621850889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621850917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621851057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621851086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621851226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621851254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621851395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621851423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621851565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621851596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621851742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621851771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621851909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621851941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621852080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621852108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621852248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621852278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621852424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621852453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621852596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621852637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621852772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621852804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621852952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621852980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621853120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621853148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621853286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621853325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621853466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621853494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621853633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621853662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621853801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621853830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621853979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621854006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621854138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621854167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621854306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621854334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621854493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621854522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621854682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621854710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621854874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621854901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621855038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621855066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621855207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621855235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621855366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621855393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621855527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621855554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621855696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621855723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621856103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621856132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621856489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621856516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621856658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621856686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621856815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621856843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621856974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621857001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621857122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621857150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621857291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621857318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621857450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621857478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621857618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621857645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621857769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621857796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621857938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621857940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621857952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621857953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621864723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621864756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621866300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621866337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621866798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621866833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621867201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621867231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621867538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621867568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621868459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621868480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621870669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621872351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621946994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621947030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621953471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621953496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621990100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621990140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621994069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382621994103
started,bundle,org.eclipse.equinox.security.ui,1.1.0.v20101004,"org.eclipse.equinox.security.ui",1382622000469
error,log,,,"SVN: 'Save Authorization Info' operation finished with error",1382622001731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622001754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622001761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622001773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622001773
error,log,,,"SVN: 'Save Authorization Info' operation finished with error",1382622002710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622002734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622007738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622009833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622009953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622011013
opened,view,org.eclipse.team.svn.ui,0.7.9.I20120520-1700,"org.eclipse.team.svn.ui.properties.PropertiesView",1382622026899
activated,view,org.eclipse.team.svn.ui,0.7.9.I20120520-1700,"org.eclipse.team.svn.ui.properties.PropertiesView",1382622026938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382622027262
